ANO;CODIGO_LOCALIDAD;NOMBRE_LOCALIDAD;SEXO;EDAD;ORDEN_MCV;CURSODEVIDA;ORDEN_GRUPO_EDAD;GRUPOEDAD;POBLACION_7
2005;1;Usaquén;Hombres;0;1;Primera Infancia;1;0 a 4;2909
2005;1;Usaquén;Hombres;1;1;Primera Infancia;1;0 a 4;2954
2005;1;Usaquén;Hombres;2;1;Primera Infancia;1;0 a 4;2919
2005;1;Usaquén;Hombres;3;1;Primera Infancia;1;0 a 4;2989
2005;1;Usaquén;Hombres;4;1;Primera Infancia;1;0 a 4;3079
2005;1;Usaquén;Hombres;5;1;Primera Infancia;2;5 a 9;3245
2005;1;Usaquén;Hombres;6;2;Infancia;2;5 a 9;3309
2005;1;Usaquén;Hombres;7;2;Infancia;2;5 a 9;3493
2005;1;Usaquén;Hombres;8;2;Infancia;2;5 a 9;3619
2005;1;Usaquén;Hombres;9;2;Infancia;2;5 a 9;3503
2005;1;Usaquén;Hombres;10;2;Infancia;3;10 a 14;3617
2005;1;Usaquén;Hombres;11;2;Infancia;3;10 a 14;3392
2005;1;Usaquén;Hombres;12;3;Adolescencia;3;10 a 14;3584
2005;1;Usaquén;Hombres;13;3;Adolescencia;3;10 a 14;3380
2005;1;Usaquén;Hombres;14;3;Adolescencia;3;10 a 14;3239
2005;1;Usaquén;Hombres;15;3;Adolescencia;4;15 a 19;3363
2005;1;Usaquén;Hombres;16;3;Adolescencia;4;15 a 19;3255
2005;1;Usaquén;Hombres;17;3;Adolescencia;4;15 a 19;3455
2005;1;Usaquén;Hombres;18;4;Juventud;4;15 a 19;3450
2005;1;Usaquén;Hombres;19;4;Juventud;4;15 a 19;3435
2005;1;Usaquén;Hombres;20;4;Juventud;5;20 a 24;3616
2005;1;Usaquén;Hombres;21;4;Juventud;5;20 a 24;3568
2005;1;Usaquén;Hombres;22;4;Juventud;5;20 a 24;3505
2005;1;Usaquén;Hombres;23;4;Juventud;5;20 a 24;3644
2005;1;Usaquén;Hombres;24;4;Juventud;5;20 a 24;3465
2005;1;Usaquén;Hombres;25;4;Juventud;6;25 a 29;3503
2005;1;Usaquén;Hombres;26;4;Juventud;6;25 a 29;3392
2005;1;Usaquén;Hombres;27;4;Juventud;6;25 a 29;3358
2005;1;Usaquén;Hombres;28;4;Juventud;6;25 a 29;3350
2005;1;Usaquén;Hombres;29;5;Adultez;6;25 a 29;3291
2005;1;Usaquén;Hombres;30;5;Adultez;7;30 a 34;3158
2005;1;Usaquén;Hombres;31;5;Adultez;7;30 a 34;3089
2005;1;Usaquén;Hombres;32;5;Adultez;7;30 a 34;2880
2005;1;Usaquén;Hombres;33;5;Adultez;7;30 a 34;2913
2005;1;Usaquén;Hombres;34;5;Adultez;7;30 a 34;2943
2005;1;Usaquén;Hombres;35;5;Adultez;8;35 a 39;2829
2005;1;Usaquén;Hombres;36;5;Adultez;8;35 a 39;2910
2005;1;Usaquén;Hombres;37;5;Adultez;8;35 a 39;2919
2005;1;Usaquén;Hombres;38;5;Adultez;8;35 a 39;2839
2005;1;Usaquén;Hombres;39;5;Adultez;8;35 a 39;2809
2005;1;Usaquén;Hombres;40;5;Adultez;9;40 a 44;2752
2005;1;Usaquén;Hombres;41;5;Adultez;9;40 a 44;2764
2005;1;Usaquén;Hombres;42;5;Adultez;9;40 a 44;2653
2005;1;Usaquén;Hombres;43;5;Adultez;9;40 a 44;2579
2005;1;Usaquén;Hombres;44;5;Adultez;9;40 a 44;2621
2005;1;Usaquén;Hombres;45;5;Adultez;10;45 a 49;2539
2005;1;Usaquén;Hombres;46;5;Adultez;10;45 a 49;2467
2005;1;Usaquén;Hombres;47;5;Adultez;10;45 a 49;2391
2005;1;Usaquén;Hombres;48;5;Adultez;10;45 a 49;2224
2005;1;Usaquén;Hombres;49;5;Adultez;10;45 a 49;2180
2005;1;Usaquén;Hombres;50;5;Adultez;11;50 a 54;2124
2005;1;Usaquén;Hombres;51;5;Adultez;11;50 a 54;2096
2005;1;Usaquén;Hombres;52;5;Adultez;11;50 a 54;1937
2005;1;Usaquén;Hombres;53;5;Adultez;11;50 a 54;1888
2005;1;Usaquén;Hombres;54;5;Adultez;11;50 a 54;1845
2005;1;Usaquén;Hombres;55;5;Adultez;12;55 a 59;1899
2005;1;Usaquén;Hombres;56;5;Adultez;12;55 a 59;1718
2005;1;Usaquén;Hombres;57;5;Adultez;12;55 a 59;1647
2005;1;Usaquén;Hombres;58;5;Adultez;12;55 a 59;1531
2005;1;Usaquén;Hombres;59;5;Adultez;12;55 a 59;1476
2005;1;Usaquén;Hombres;60;6;Vejez;13;60 a 64;1379
2005;1;Usaquén;Hombres;61;6;Vejez;13;60 a 64;1207
2005;1;Usaquén;Hombres;62;6;Vejez;13;60 a 64;1139
2005;1;Usaquén;Hombres;63;6;Vejez;13;60 a 64;1094
2005;1;Usaquén;Hombres;64;6;Vejez;13;60 a 64;1137
2005;1;Usaquén;Hombres;65;6;Vejez;14;65 a 69;979
2005;1;Usaquén;Hombres;66;6;Vejez;14;65 a 69;988
2005;1;Usaquén;Hombres;67;6;Vejez;14;65 a 69;852
2005;1;Usaquén;Hombres;68;6;Vejez;14;65 a 69;842
2005;1;Usaquén;Hombres;69;6;Vejez;14;65 a 69;761
2005;1;Usaquén;Hombres;70;6;Vejez;15;70 a 74;668
2005;1;Usaquén;Hombres;71;6;Vejez;15;70 a 74;655
2005;1;Usaquén;Hombres;72;6;Vejez;15;70 a 74;614
2005;1;Usaquén;Hombres;73;6;Vejez;15;70 a 74;549
2005;1;Usaquén;Hombres;74;6;Vejez;15;70 a 74;542
2005;1;Usaquén;Hombres;75;6;Vejez;16;75 a 79;485
2005;1;Usaquén;Hombres;76;6;Vejez;16;75 a 79;445
2005;1;Usaquén;Hombres;77;6;Vejez;16;75 a 79;410
2005;1;Usaquén;Hombres;78;6;Vejez;16;75 a 79;394
2005;1;Usaquén;Hombres;79;6;Vejez;16;75 a 79;330
2005;1;Usaquén;Hombres;80;6;Vejez;17;80 a 84;320
2005;1;Usaquén;Hombres;81;6;Vejez;17;80 a 84;288
2005;1;Usaquén;Hombres;82;6;Vejez;17;80 a 84;234
2005;1;Usaquén;Hombres;83;6;Vejez;17;80 a 84;206
2005;1;Usaquén;Hombres;84;6;Vejez;17;80 a 84;191
2005;1;Usaquén;Hombres;85;6;Vejez;18;85 a 89;166
2005;1;Usaquén;Hombres;86;6;Vejez;18;85 a 89;150
2005;1;Usaquén;Hombres;87;6;Vejez;18;85 a 89;114
2005;1;Usaquén;Hombres;88;6;Vejez;18;85 a 89;75
2005;1;Usaquén;Hombres;89;6;Vejez;18;85 a 89;65
2005;1;Usaquén;Hombres;90;6;Vejez;19;90 a 94;64
2005;1;Usaquén;Hombres;91;6;Vejez;19;90 a 94;34
2005;1;Usaquén;Hombres;92;6;Vejez;19;90 a 94;41
2005;1;Usaquén;Hombres;93;6;Vejez;19;90 a 94;36
2005;1;Usaquén;Hombres;94;6;Vejez;19;90 a 94;21
2005;1;Usaquén;Hombres;95;6;Vejez;20;95 a 99;20
2005;1;Usaquén;Hombres;96;6;Vejez;20;95 a 99;18
2005;1;Usaquén;Hombres;97;6;Vejez;20;95 a 99;13
2005;1;Usaquén;Hombres;98;6;Vejez;20;95 a 99;17
2005;1;Usaquén;Hombres;99;6;Vejez;20;95 a 99;11
2005;1;Usaquén;Hombres;100;6;Vejez;21;100 o mÃ¡s;13
2005;1;Usaquén;Mujeres;0;1;Primera Infancia;1;0 a 4;2792
2005;1;Usaquén;Mujeres;1;1;Primera Infancia;1;0 a 4;2759
2005;1;Usaquén;Mujeres;2;1;Primera Infancia;1;0 a 4;2873
2005;1;Usaquén;Mujeres;3;1;Primera Infancia;1;0 a 4;2842
2005;1;Usaquén;Mujeres;4;1;Primera Infancia;1;0 a 4;2968
2005;1;Usaquén;Mujeres;5;1;Primera Infancia;2;5 a 9;3017
2005;1;Usaquén;Mujeres;6;2;Infancia;2;5 a 9;3249
2005;1;Usaquén;Mujeres;7;2;Infancia;2;5 a 9;3295
2005;1;Usaquén;Mujeres;8;2;Infancia;2;5 a 9;3436
2005;1;Usaquén;Mujeres;9;2;Infancia;2;5 a 9;3491
2005;1;Usaquén;Mujeres;10;2;Infancia;3;10 a 14;3459
2005;1;Usaquén;Mujeres;11;2;Infancia;3;10 a 14;3280
2005;1;Usaquén;Mujeres;12;3;Adolescencia;3;10 a 14;3424
2005;1;Usaquén;Mujeres;13;3;Adolescencia;3;10 a 14;3265
2005;1;Usaquén;Mujeres;14;3;Adolescencia;3;10 a 14;3255
2005;1;Usaquén;Mujeres;15;3;Adolescencia;4;15 a 19;3259
2005;1;Usaquén;Mujeres;16;3;Adolescencia;4;15 a 19;3311
2005;1;Usaquén;Mujeres;17;3;Adolescencia;4;15 a 19;3480
2005;1;Usaquén;Mujeres;18;4;Juventud;4;15 a 19;3593
2005;1;Usaquén;Mujeres;19;4;Juventud;4;15 a 19;3743
2005;1;Usaquén;Mujeres;20;4;Juventud;5;20 a 24;3968
2005;1;Usaquén;Mujeres;21;4;Juventud;5;20 a 24;4075
2005;1;Usaquén;Mujeres;22;4;Juventud;5;20 a 24;4018
2005;1;Usaquén;Mujeres;23;4;Juventud;5;20 a 24;4226
2005;1;Usaquén;Mujeres;24;4;Juventud;5;20 a 24;4215
2005;1;Usaquén;Mujeres;25;4;Juventud;6;25 a 29;4226
2005;1;Usaquén;Mujeres;26;4;Juventud;6;25 a 29;4222
2005;1;Usaquén;Mujeres;27;4;Juventud;6;25 a 29;4206
2005;1;Usaquén;Mujeres;28;4;Juventud;6;25 a 29;3990
2005;1;Usaquén;Mujeres;29;5;Adultez;6;25 a 29;3979
2005;1;Usaquén;Mujeres;30;5;Adultez;7;30 a 34;3827
2005;1;Usaquén;Mujeres;31;5;Adultez;7;30 a 34;3695
2005;1;Usaquén;Mujeres;32;5;Adultez;7;30 a 34;3616
2005;1;Usaquén;Mujeres;33;5;Adultez;7;30 a 34;3597
2005;1;Usaquén;Mujeres;34;5;Adultez;7;30 a 34;3634
2005;1;Usaquén;Mujeres;35;5;Adultez;8;35 a 39;3430
2005;1;Usaquén;Mujeres;36;5;Adultez;8;35 a 39;3605
2005;1;Usaquén;Mujeres;37;5;Adultez;8;35 a 39;3425
2005;1;Usaquén;Mujeres;38;5;Adultez;8;35 a 39;3443
2005;1;Usaquén;Mujeres;39;5;Adultez;8;35 a 39;3384
2005;1;Usaquén;Mujeres;40;5;Adultez;9;40 a 44;3490
2005;1;Usaquén;Mujeres;41;5;Adultez;9;40 a 44;3588
2005;1;Usaquén;Mujeres;42;5;Adultez;9;40 a 44;3488
2005;1;Usaquén;Mujeres;43;5;Adultez;9;40 a 44;3427
2005;1;Usaquén;Mujeres;44;5;Adultez;9;40 a 44;3466
2005;1;Usaquén;Mujeres;45;5;Adultez;10;45 a 49;3407
2005;1;Usaquén;Mujeres;46;5;Adultez;10;45 a 49;3308
2005;1;Usaquén;Mujeres;47;5;Adultez;10;45 a 49;3245
2005;1;Usaquén;Mujeres;48;5;Adultez;10;45 a 49;3097
2005;1;Usaquén;Mujeres;49;5;Adultez;10;45 a 49;3050
2005;1;Usaquén;Mujeres;50;5;Adultez;11;50 a 54;2895
2005;1;Usaquén;Mujeres;51;5;Adultez;11;50 a 54;2821
2005;1;Usaquén;Mujeres;52;5;Adultez;11;50 a 54;2684
2005;1;Usaquén;Mujeres;53;5;Adultez;11;50 a 54;2696
2005;1;Usaquén;Mujeres;54;5;Adultez;11;50 a 54;2559
2005;1;Usaquén;Mujeres;55;5;Adultez;12;55 a 59;2387
2005;1;Usaquén;Mujeres;56;5;Adultez;12;55 a 59;2283
2005;1;Usaquén;Mujeres;57;5;Adultez;12;55 a 59;2191
2005;1;Usaquén;Mujeres;58;5;Adultez;12;55 a 59;1944
2005;1;Usaquén;Mujeres;59;5;Adultez;12;55 a 59;1963
2005;1;Usaquén;Mujeres;60;6;Vejez;13;60 a 64;1868
2005;1;Usaquén;Mujeres;61;6;Vejez;13;60 a 64;1591
2005;1;Usaquén;Mujeres;62;6;Vejez;13;60 a 64;1534
2005;1;Usaquén;Mujeres;63;6;Vejez;13;60 a 64;1362
2005;1;Usaquén;Mujeres;64;6;Vejez;13;60 a 64;1459
2005;1;Usaquén;Mujeres;65;6;Vejez;14;65 a 69;1316
2005;1;Usaquén;Mujeres;66;6;Vejez;14;65 a 69;1203
2005;1;Usaquén;Mujeres;67;6;Vejez;14;65 a 69;1143
2005;1;Usaquén;Mujeres;68;6;Vejez;14;65 a 69;1025
2005;1;Usaquén;Mujeres;69;6;Vejez;14;65 a 69;977
2005;1;Usaquén;Mujeres;70;6;Vejez;15;70 a 74;911
2005;1;Usaquén;Mujeres;71;6;Vejez;15;70 a 74;844
2005;1;Usaquén;Mujeres;72;6;Vejez;15;70 a 74;825
2005;1;Usaquén;Mujeres;73;6;Vejez;15;70 a 74;790
2005;1;Usaquén;Mujeres;74;6;Vejez;15;70 a 74;721
2005;1;Usaquén;Mujeres;75;6;Vejez;16;75 a 79;741
2005;1;Usaquén;Mujeres;76;6;Vejez;16;75 a 79;671
2005;1;Usaquén;Mujeres;77;6;Vejez;16;75 a 79;604
2005;1;Usaquén;Mujeres;78;6;Vejez;16;75 a 79;582
2005;1;Usaquén;Mujeres;79;6;Vejez;16;75 a 79;500
2005;1;Usaquén;Mujeres;80;6;Vejez;17;80 a 84;474
2005;1;Usaquén;Mujeres;81;6;Vejez;17;80 a 84;452
2005;1;Usaquén;Mujeres;82;6;Vejez;17;80 a 84;384
2005;1;Usaquén;Mujeres;83;6;Vejez;17;80 a 84;358
2005;1;Usaquén;Mujeres;84;6;Vejez;17;80 a 84;306
2005;1;Usaquén;Mujeres;85;6;Vejez;18;85 a 89;338
2005;1;Usaquén;Mujeres;86;6;Vejez;18;85 a 89;286
2005;1;Usaquén;Mujeres;87;6;Vejez;18;85 a 89;202
2005;1;Usaquén;Mujeres;88;6;Vejez;18;85 a 89;200
2005;1;Usaquén;Mujeres;89;6;Vejez;18;85 a 89;148
2005;1;Usaquén;Mujeres;90;6;Vejez;19;90 a 94;143
2005;1;Usaquén;Mujeres;91;6;Vejez;19;90 a 94;99
2005;1;Usaquén;Mujeres;92;6;Vejez;19;90 a 94;74
2005;1;Usaquén;Mujeres;93;6;Vejez;19;90 a 94;72
2005;1;Usaquén;Mujeres;94;6;Vejez;19;90 a 94;43
2005;1;Usaquén;Mujeres;95;6;Vejez;20;95 a 99;34
2005;1;Usaquén;Mujeres;96;6;Vejez;20;95 a 99;31
2005;1;Usaquén;Mujeres;97;6;Vejez;20;95 a 99;30
2005;1;Usaquén;Mujeres;98;6;Vejez;20;95 a 99;28
2005;1;Usaquén;Mujeres;99;6;Vejez;20;95 a 99;23
2005;1;Usaquén;Mujeres;100;6;Vejez;21;100 o mÃ¡s;78
2005;10;Engativá;Hombres;0;1;Primera Infancia;1;0 a 4;6120
2005;10;Engativá;Hombres;1;1;Primera Infancia;1;0 a 4;6360
2005;10;Engativá;Hombres;2;1;Primera Infancia;1;0 a 4;6668
2005;10;Engativá;Hombres;3;1;Primera Infancia;1;0 a 4;6547
2005;10;Engativá;Hombres;4;1;Primera Infancia;1;0 a 4;6799
2005;10;Engativá;Hombres;5;1;Primera Infancia;2;5 a 9;6887
2005;10;Engativá;Hombres;6;2;Infancia;2;5 a 9;7354
2005;10;Engativá;Hombres;7;2;Infancia;2;5 a 9;7303
2005;10;Engativá;Hombres;8;2;Infancia;2;5 a 9;7646
2005;10;Engativá;Hombres;9;2;Infancia;2;5 a 9;7667
2005;10;Engativá;Hombres;10;2;Infancia;3;10 a 14;7535
2005;10;Engativá;Hombres;11;2;Infancia;3;10 a 14;7453
2005;10;Engativá;Hombres;12;3;Adolescencia;3;10 a 14;7229
2005;10;Engativá;Hombres;13;3;Adolescencia;3;10 a 14;7324
2005;10;Engativá;Hombres;14;3;Adolescencia;3;10 a 14;6955
2005;10;Engativá;Hombres;15;3;Adolescencia;4;15 a 19;6829
2005;10;Engativá;Hombres;16;3;Adolescencia;4;15 a 19;6696
2005;10;Engativá;Hombres;17;3;Adolescencia;4;15 a 19;6661
2005;10;Engativá;Hombres;18;4;Juventud;4;15 a 19;6498
2005;10;Engativá;Hombres;19;4;Juventud;4;15 a 19;6736
2005;10;Engativá;Hombres;20;4;Juventud;5;20 a 24;7179
2005;10;Engativá;Hombres;21;4;Juventud;5;20 a 24;7134
2005;10;Engativá;Hombres;22;4;Juventud;5;20 a 24;7441
2005;10;Engativá;Hombres;23;4;Juventud;5;20 a 24;7228
2005;10;Engativá;Hombres;24;4;Juventud;5;20 a 24;7359
2005;10;Engativá;Hombres;25;4;Juventud;6;25 a 29;7110
2005;10;Engativá;Hombres;26;4;Juventud;6;25 a 29;7113
2005;10;Engativá;Hombres;27;4;Juventud;6;25 a 29;6939
2005;10;Engativá;Hombres;28;4;Juventud;6;25 a 29;6809
2005;10;Engativá;Hombres;29;5;Adultez;6;25 a 29;6306
2005;10;Engativá;Hombres;30;5;Adultez;7;30 a 34;6177
2005;10;Engativá;Hombres;31;5;Adultez;7;30 a 34;6157
2005;10;Engativá;Hombres;32;5;Adultez;7;30 a 34;5774
2005;10;Engativá;Hombres;33;5;Adultez;7;30 a 34;5781
2005;10;Engativá;Hombres;34;5;Adultez;7;30 a 34;6039
2005;10;Engativá;Hombres;35;5;Adultez;8;35 a 39;5733
2005;10;Engativá;Hombres;36;5;Adultez;8;35 a 39;5711
2005;10;Engativá;Hombres;37;5;Adultez;8;35 a 39;5790
2005;10;Engativá;Hombres;38;5;Adultez;8;35 a 39;5834
2005;10;Engativá;Hombres;39;5;Adultez;8;35 a 39;5973
2005;10;Engativá;Hombres;40;5;Adultez;9;40 a 44;5789
2005;10;Engativá;Hombres;41;5;Adultez;9;40 a 44;5736
2005;10;Engativá;Hombres;42;5;Adultez;9;40 a 44;5522
2005;10;Engativá;Hombres;43;5;Adultez;9;40 a 44;5540
2005;10;Engativá;Hombres;44;5;Adultez;9;40 a 44;5125
2005;10;Engativá;Hombres;45;5;Adultez;10;45 a 49;4950
2005;10;Engativá;Hombres;46;5;Adultez;10;45 a 49;4764
2005;10;Engativá;Hombres;47;5;Adultez;10;45 a 49;4481
2005;10;Engativá;Hombres;48;5;Adultez;10;45 a 49;4419
2005;10;Engativá;Hombres;49;5;Adultez;10;45 a 49;4049
2005;10;Engativá;Hombres;50;5;Adultez;11;50 a 54;3854
2005;10;Engativá;Hombres;51;5;Adultez;11;50 a 54;3692
2005;10;Engativá;Hombres;52;5;Adultez;11;50 a 54;3388
2005;10;Engativá;Hombres;53;5;Adultez;11;50 a 54;3239
2005;10;Engativá;Hombres;54;5;Adultez;11;50 a 54;3070
2005;10;Engativá;Hombres;55;5;Adultez;12;55 a 59;2931
2005;10;Engativá;Hombres;56;5;Adultez;12;55 a 59;2766
2005;10;Engativá;Hombres;57;5;Adultez;12;55 a 59;2433
2005;10;Engativá;Hombres;58;5;Adultez;12;55 a 59;2430
2005;10;Engativá;Hombres;59;5;Adultez;12;55 a 59;2321
2005;10;Engativá;Hombres;60;6;Vejez;13;60 a 64;2196
2005;10;Engativá;Hombres;61;6;Vejez;13;60 a 64;2147
2005;10;Engativá;Hombres;62;6;Vejez;13;60 a 64;1884
2005;10;Engativá;Hombres;63;6;Vejez;13;60 a 64;1791
2005;10;Engativá;Hombres;64;6;Vejez;13;60 a 64;1554
2005;10;Engativá;Hombres;65;6;Vejez;14;65 a 69;1523
2005;10;Engativá;Hombres;66;6;Vejez;14;65 a 69;1476
2005;10;Engativá;Hombres;67;6;Vejez;14;65 a 69;1417
2005;10;Engativá;Hombres;68;6;Vejez;14;65 a 69;1300
2005;10;Engativá;Hombres;69;6;Vejez;14;65 a 69;1200
2005;10;Engativá;Hombres;70;6;Vejez;15;70 a 74;1224
2005;10;Engativá;Hombres;71;6;Vejez;15;70 a 74;1105
2005;10;Engativá;Hombres;72;6;Vejez;15;70 a 74;1028
2005;10;Engativá;Hombres;73;6;Vejez;15;70 a 74;903
2005;10;Engativá;Hombres;74;6;Vejez;15;70 a 74;853
2005;10;Engativá;Hombres;75;6;Vejez;16;75 a 79;823
2005;10;Engativá;Hombres;76;6;Vejez;16;75 a 79;756
2005;10;Engativá;Hombres;77;6;Vejez;16;75 a 79;705
2005;10;Engativá;Hombres;78;6;Vejez;16;75 a 79;569
2005;10;Engativá;Hombres;79;6;Vejez;16;75 a 79;585
2005;10;Engativá;Hombres;80;6;Vejez;17;80 a 84;468
2005;10;Engativá;Hombres;81;6;Vejez;17;80 a 84;405
2005;10;Engativá;Hombres;82;6;Vejez;17;80 a 84;383
2005;10;Engativá;Hombres;83;6;Vejez;17;80 a 84;317
2005;10;Engativá;Hombres;84;6;Vejez;17;80 a 84;279
2005;10;Engativá;Hombres;85;6;Vejez;18;85 a 89;247
2005;10;Engativá;Hombres;86;6;Vejez;18;85 a 89;235
2005;10;Engativá;Hombres;87;6;Vejez;18;85 a 89;155
2005;10;Engativá;Hombres;88;6;Vejez;18;85 a 89;109
2005;10;Engativá;Hombres;89;6;Vejez;18;85 a 89;102
2005;10;Engativá;Hombres;90;6;Vejez;19;90 a 94;100
2005;10;Engativá;Hombres;91;6;Vejez;19;90 a 94;57
2005;10;Engativá;Hombres;92;6;Vejez;19;90 a 94;47
2005;10;Engativá;Hombres;93;6;Vejez;19;90 a 94;47
2005;10;Engativá;Hombres;94;6;Vejez;19;90 a 94;40
2005;10;Engativá;Hombres;95;6;Vejez;20;95 a 99;24
2005;10;Engativá;Hombres;96;6;Vejez;20;95 a 99;26
2005;10;Engativá;Hombres;97;6;Vejez;20;95 a 99;24
2005;10;Engativá;Hombres;98;6;Vejez;20;95 a 99;16
2005;10;Engativá;Hombres;99;6;Vejez;20;95 a 99;11
2005;10;Engativá;Hombres;100;6;Vejez;21;100 o mÃ¡s;24
2005;10;Engativá;Mujeres;0;1;Primera Infancia;1;0 a 4;5813
2005;10;Engativá;Mujeres;1;1;Primera Infancia;1;0 a 4;6025
2005;10;Engativá;Mujeres;2;1;Primera Infancia;1;0 a 4;6318
2005;10;Engativá;Mujeres;3;1;Primera Infancia;1;0 a 4;6202
2005;10;Engativá;Mujeres;4;1;Primera Infancia;1;0 a 4;6450
2005;10;Engativá;Mujeres;5;1;Primera Infancia;2;5 a 9;6517
2005;10;Engativá;Mujeres;6;2;Infancia;2;5 a 9;6738
2005;10;Engativá;Mujeres;7;2;Infancia;2;5 a 9;6925
2005;10;Engativá;Mujeres;8;2;Infancia;2;5 a 9;7259
2005;10;Engativá;Mujeres;9;2;Infancia;2;5 a 9;7288
2005;10;Engativá;Mujeres;10;2;Infancia;3;10 a 14;6935
2005;10;Engativá;Mujeres;11;2;Infancia;3;10 a 14;6988
2005;10;Engativá;Mujeres;12;3;Adolescencia;3;10 a 14;6955
2005;10;Engativá;Mujeres;13;3;Adolescencia;3;10 a 14;6728
2005;10;Engativá;Mujeres;14;3;Adolescencia;3;10 a 14;6549
2005;10;Engativá;Mujeres;15;3;Adolescencia;4;15 a 19;6299
2005;10;Engativá;Mujeres;16;3;Adolescencia;4;15 a 19;6567
2005;10;Engativá;Mujeres;17;3;Adolescencia;4;15 a 19;6369
2005;10;Engativá;Mujeres;18;4;Juventud;4;15 a 19;6488
2005;10;Engativá;Mujeres;19;4;Juventud;4;15 a 19;6613
2005;10;Engativá;Mujeres;20;4;Juventud;5;20 a 24;6941
2005;10;Engativá;Mujeres;21;4;Juventud;5;20 a 24;7403
2005;10;Engativá;Mujeres;22;4;Juventud;5;20 a 24;7720
2005;10;Engativá;Mujeres;23;4;Juventud;5;20 a 24;7643
2005;10;Engativá;Mujeres;24;4;Juventud;5;20 a 24;7922
2005;10;Engativá;Mujeres;25;4;Juventud;6;25 a 29;7688
2005;10;Engativá;Mujeres;26;4;Juventud;6;25 a 29;7658
2005;10;Engativá;Mujeres;27;4;Juventud;6;25 a 29;7431
2005;10;Engativá;Mujeres;28;4;Juventud;6;25 a 29;7189
2005;10;Engativá;Mujeres;29;5;Adultez;6;25 a 29;6886
2005;10;Engativá;Mujeres;30;5;Adultez;7;30 a 34;6696
2005;10;Engativá;Mujeres;31;5;Adultez;7;30 a 34;6427
2005;10;Engativá;Mujeres;32;5;Adultez;7;30 a 34;6396
2005;10;Engativá;Mujeres;33;5;Adultez;7;30 a 34;6384
2005;10;Engativá;Mujeres;34;5;Adultez;7;30 a 34;6706
2005;10;Engativá;Mujeres;35;5;Adultez;8;35 a 39;6501
2005;10;Engativá;Mujeres;36;5;Adultez;8;35 a 39;6702
2005;10;Engativá;Mujeres;37;5;Adultez;8;35 a 39;6820
2005;10;Engativá;Mujeres;38;5;Adultez;8;35 a 39;6878
2005;10;Engativá;Mujeres;39;5;Adultez;8;35 a 39;6879
2005;10;Engativá;Mujeres;40;5;Adultez;9;40 a 44;6877
2005;10;Engativá;Mujeres;41;5;Adultez;9;40 a 44;6783
2005;10;Engativá;Mujeres;42;5;Adultez;9;40 a 44;6676
2005;10;Engativá;Mujeres;43;5;Adultez;9;40 a 44;6430
2005;10;Engativá;Mujeres;44;5;Adultez;9;40 a 44;6251
2005;10;Engativá;Mujeres;45;5;Adultez;10;45 a 49;6149
2005;10;Engativá;Mujeres;46;5;Adultez;10;45 a 49;6043
2005;10;Engativá;Mujeres;47;5;Adultez;10;45 a 49;5641
2005;10;Engativá;Mujeres;48;5;Adultez;10;45 a 49;5315
2005;10;Engativá;Mujeres;49;5;Adultez;10;45 a 49;5170
2005;10;Engativá;Mujeres;50;5;Adultez;11;50 a 54;4737
2005;10;Engativá;Mujeres;51;5;Adultez;11;50 a 54;4548
2005;10;Engativá;Mujeres;52;5;Adultez;11;50 a 54;4455
2005;10;Engativá;Mujeres;53;5;Adultez;11;50 a 54;4164
2005;10;Engativá;Mujeres;54;5;Adultez;11;50 a 54;3948
2005;10;Engativá;Mujeres;55;5;Adultez;12;55 a 59;3813
2005;10;Engativá;Mujeres;56;5;Adultez;12;55 a 59;3541
2005;10;Engativá;Mujeres;57;5;Adultez;12;55 a 59;3318
2005;10;Engativá;Mujeres;58;5;Adultez;12;55 a 59;3239
2005;10;Engativá;Mujeres;59;5;Adultez;12;55 a 59;3039
2005;10;Engativá;Mujeres;60;6;Vejez;13;60 a 64;2970
2005;10;Engativá;Mujeres;61;6;Vejez;13;60 a 64;2736
2005;10;Engativá;Mujeres;62;6;Vejez;13;60 a 64;2406
2005;10;Engativá;Mujeres;63;6;Vejez;13;60 a 64;2492
2005;10;Engativá;Mujeres;64;6;Vejez;13;60 a 64;2269
2005;10;Engativá;Mujeres;65;6;Vejez;14;65 a 69;2095
2005;10;Engativá;Mujeres;66;6;Vejez;14;65 a 69;2040
2005;10;Engativá;Mujeres;67;6;Vejez;14;65 a 69;1916
2005;10;Engativá;Mujeres;68;6;Vejez;14;65 a 69;1781
2005;10;Engativá;Mujeres;69;6;Vejez;14;65 a 69;1626
2005;10;Engativá;Mujeres;70;6;Vejez;15;70 a 74;1464
2005;10;Engativá;Mujeres;71;6;Vejez;15;70 a 74;1526
2005;10;Engativá;Mujeres;72;6;Vejez;15;70 a 74;1400
2005;10;Engativá;Mujeres;73;6;Vejez;15;70 a 74;1261
2005;10;Engativá;Mujeres;74;6;Vejez;15;70 a 74;1196
2005;10;Engativá;Mujeres;75;6;Vejez;16;75 a 79;1041
2005;10;Engativá;Mujeres;76;6;Vejez;16;75 a 79;994
2005;10;Engativá;Mujeres;77;6;Vejez;16;75 a 79;961
2005;10;Engativá;Mujeres;78;6;Vejez;16;75 a 79;867
2005;10;Engativá;Mujeres;79;6;Vejez;16;75 a 79;813
2005;10;Engativá;Mujeres;80;6;Vejez;17;80 a 84;780
2005;10;Engativá;Mujeres;81;6;Vejez;17;80 a 84;644
